"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"7/15/2019","MULRENNAN PURCHASE 07/15 VALRICO FL CARD 8206","MULRENNAN","50.60","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"7/15/2019","Chipotle","CHIPOTLE 1499","11.03","debit","Fast Food","Wells Fargo Everyday Checking","",""
"7/15/2019","Subway","SUBWAY 0030","7.48","debit","Fast Food","Wells Fargo Everyday Checking","",""
"7/15/2019","LDS DIST ONLINE ST PURCHASE 07/08 800-537-5971 UT CARD 8206","LDS DIST ONLINE ST","32.10","debit","Clothing","Wells Fargo Everyday Checking","",""
"7/15/2019","Panda Express","PANDA EXPRESS #285","8.14","debit","Fast Food","Wells Fargo Everyday Checking","",""
"7/12/2019","Thorntons Inc","THORNTONS #704 #0704 - 99","48.80","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"7/11/2019","Amazon","AMZN Mktp US*MH3YY2HB2","13.15","debit","Shopping","Visa","",""
"7/11/2019","Amazon","AMZN Mktp US*MH2ML1GC0","14.99","debit","Shopping","Visa","",""
"7/11/2019","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING REF #IB06JCJGZ3 ON 07/11/19","ONLINE TRANSFER FROM GOODSELL M","400.00","credit","Transfer","Wells Fargo Way2Save® Savings","",""
"7/11/2019","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB06JCJGZ3 ON 07/11/19","ONLINE TRANSFER TO GOODSELL M","400.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"7/10/2019","SONNY'S BBQ #066 PURCHASE 07/08 BRUNSWICK GA CARD 8206","SONNY'S BBQ #066","11.55","debit","Restaurants","Wells Fargo Everyday Checking","",""
"7/10/2019","Wal-Mart","WM SUPERC Wal-Mart Sup","6.75","debit","Shopping","Wells Fargo Everyday Checking","",""
"7/10/2019","eDeposit in Branch/Store 07/10/19 01:49:37 PM 456 E 1150 S OREM UT","eDeposit in Branch/Store","453.24","credit","Income","Wells Fargo Everyday Checking","",""
"7/10/2019","Wawa","WAWA 5133","5.43","debit","Groceries","Wells Fargo Everyday Checking","",""
"7/09/2019","Wal-Mart","Wal-Mart Super Center","34.51","debit","Shopping","Wells Fargo Everyday Checking","",""
"7/08/2019","Best Buy","BEST BUY 00005603","108.49","debit","Electronics & Software","Wells Fargo Everyday Checking","",""
"7/08/2019","Wal-Mart","Wal-Mart Super Center","46.24","debit","Shopping","Wells Fargo Everyday Checking","",""
"7/08/2019","Venmo","VENMO","18.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"7/08/2019","Thorntons Inc","Thorntons # 704 9979 Prog","50.65","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"7/03/2019","Neste","BEST NEST HOUSIN 2325_14744","245.00","debit","Mortgage & Rent","Wells Fargo Everyday Checking","",""
"7/02/2019","LDS Church","LDS CHURCH DONATION","37.50","debit","Charity","Wells Fargo Everyday Checking","",""
"7/02/2019","LDS Church","LDS CHURCH DONATION","317.50","debit","Charity","Wells Fargo Everyday Checking","",""
"7/01/2019","PLANET SMOOTHIE 19 PURCHASE 06/28 BRANDON FL CARD 8206","PLANET SMOOTHIE 19","8.66","debit","Fast Food","Wells Fargo Everyday Checking","",""
"7/01/2019","Great Clips","8946 GREAT CLIPS A","18.00","debit","Hair","Wells Fargo Everyday Checking","",""
"7/01/2019","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB06GYSP9B ON 07/01/19","ONLINE TRANSFER FROM GOODSELL M","245.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"7/01/2019","SMOKEY BONES 7527 PURCHASE 06/27 BRANDON FL CARD 8206","SMOKEY BONES 7527","30.25","debit","Restaurants","Wells Fargo Everyday Checking","",""
"7/01/2019","Venmo Cashout Matthew","VENMO CASHOUT","173.99","credit","Income","Wells Fargo Everyday Checking","",""
"7/01/2019","ENMARKET 863 PURCHASE 06/28 HARDEEVILLE SC CARD 8206","ENMARKET 863","47.01","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"7/01/2019","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB06GJ9S3V ON 06/29/19","ONLINE TRANSFER TO GOODSELL M","2500.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"7/01/2019","McDonald's","MCDONALD'S F10194","2.49","debit","Fast Food","Wells Fargo Everyday Checking","",""
"7/01/2019","Chick-Fil-A","CHICK-FIL-A #704","8.68","debit","Fast Food","Wells Fargo Everyday Checking","",""
"7/01/2019","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB06GYSP9B ON 07/01/19","ONLINE TRANSFER TO GOODSELL M","245.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"7/01/2019","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING REF #IB06GJ9S3V ON 06/29/19","ONLINE TRANSFER FROM GOODSELL M","2500.00","credit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/28/2019","Thorntons Inc","Thorntons # 704 9979 Prog","44.20","debit","Groceries","Wells Fargo Everyday Checking","",""
"6/28/2019","DEPOSIT MADE IN A BRANCH/STORE 107154033","DEPOSIT MADE IN A BRANCH/STORE","3175.00","credit","Rental Income","Wells Fargo Everyday Checking","",""
"6/28/2019","INTEREST PAYMENT","INTEREST PAYMENT","0.01","credit","Interest Income","Wells Fargo Way2Save® Savings","",""
"6/26/2019","Wawa","WAWA 5133","49.50","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"6/26/2019","eDeposit in Branch/Store 06/26/19 03:29:39 PM 66 E 1650 N PROVO UT","eDeposit in Branch/Store","320.06","credit","Income","Wells Fargo Everyday Checking","",""
"6/25/2019","LDS Church","LDS CHURCH DONATION","350.00","debit","Charity","Wells Fargo Everyday Checking","",""
"6/25/2019","SP * NOMATIC.COM PURCHASE 06/24 BASICSWALLET. UT CARD 8206","SP * NOMATIC.COM","263.24","debit","Shopping","Wells Fargo Everyday Checking","",""
"6/25/2019","Wal-Mart","WM SUPERC Wal-Mart Sup","49.71","debit","Shopping","Wells Fargo Everyday Checking","",""
"6/24/2019","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING REF #IB06FMWZKZ ON 06/22/19","ONLINE TRANSFER FROM GOODSELL M","2000.00","credit","Transfer","Wells Fargo Way2Save® Savings","",""
"6/24/2019","Qdoba Mexican Grill","QDOBA 2557","11.34","debit","Fast Food","Wells Fargo Everyday Checking","",""
"6/24/2019","Wal-Mart","WAL-MART #2387","35.36","debit","Shopping","Wells Fargo Everyday Checking","",""
"6/24/2019","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB06FMWZKZ ON 06/22/19","ONLINE TRANSFER TO GOODSELL M","2000.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/21/2019","Online","ONLINE PAYMENT","779.82","credit","Credit Card Payment","Visa","",""
"6/21/2019","DEPOSIT MADE IN A BRANCH/STORE 88529946","DEPOSIT MADE IN A BRANCH/STORE","3500.00","credit","Rental Income","Wells Fargo Everyday Checking","",""
"6/21/2019","Venmo Cashout Matthew","VENMO CASHOUT","3.00","credit","Income","Wells Fargo Everyday Checking","",""
"6/21/2019","7-Eleven","7-ELEVEN","46.25","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"6/21/2019","Venmo Cashout Matthew","VENMO CASHOUT","21.00","credit","Income","Wells Fargo Everyday Checking","",""
"6/21/2019","ONLINE TRANSFER REF #IB06FJCC5Y TO COLLEGE CARD ON 06/21/19","ONLINE TRANSFER REF #IB06FJCC5Y","779.82","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/20/2019","Panda Express","PANDA EXPRESS #303","8.25","debit","Fast Food","Wells Fargo Everyday Checking","",""
"6/19/2019","Fitness For 10","6261 Fitness For 10 Brndn","82.69","debit","Gym","Wells Fargo Everyday Checking","",""
"6/19/2019","Venmo","VENMO","6.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/17/2019","Venmo Cashout Matthew","VENMO CASHOUT","40.00","credit","Income","Wells Fargo Everyday Checking","",""
"6/17/2019","Buffalo Wild Wings","BWW 3345 RIVERVIEW","15.01","debit","Restaurants","Wells Fargo Everyday Checking","",""
"6/17/2019","7-Eleven","7-ELEVEN","46.90","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"6/16/2019","Spotify","Spotify USA 877-7781161 NY","0.99","debit","Music","Visa","",""
"6/13/2019","Venmo","VENMO","3.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/13/2019","Wendy's","WENDYS #0600","2.80","debit","Fast Food","Wells Fargo Everyday Checking","",""
"6/12/2019","Wal-Mart","Wal-Mart Super Center","57.62","debit","Shopping","Wells Fargo Everyday Checking","",""
"6/11/2019","Presco Food Store 1","PRESCO FOOD STOR","50.65","debit","Groceries","Wells Fargo Everyday Checking","",""
"6/11/2019","Venmo Cashout Matthew","VENMO CASHOUT","28.00","credit","Alcohol & Bars","Wells Fargo Everyday Checking","",""
"6/07/2019","ONLINE TRANSFER REF #IB06CHRVGS TO COLLEGE CARD ON 06/07/19","ONLINE TRANSFER REF #IB06CHRVGS","56.19","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/07/2019","Wal-Mart","Wal-Mart Super Center","27.26","debit","Shopping","Wells Fargo Everyday Checking","",""
"6/07/2019","Online","ONLINE PAYMENT","56.19","credit","Credit Card Payment","Visa","",""
"6/07/2019","INTEREST CHARGE ON PURCHASES","INTEREST CHARGE ON PURCHASES","3.29","debit","Finance Charge","Visa","",""
"6/06/2019","Neste","BEST NEST HOUSING 208-3564361 ID","245.00","debit","Mortgage & Rent","Visa","",""
"6/06/2019","7-Eleven","7-ELEVEN","48.04","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"6/03/2019","MENCHIES 822 TROY PURCHASE 05/31 TROY MI CARD 8206","MENCHIES 822 TROY","4.29","debit","Fast Food","Wells Fargo Everyday Checking","",""
"6/03/2019","Marathon","MARATHON PETRO1182","56.15","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"6/03/2019","Venmo","VENMO","10.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"6/03/2019","Qdoba Mexican Grill","QDOBA 2093","10.60","debit","Fast Food","Wells Fargo Everyday Checking","",""
"6/02/2019","LATE FEE","LATE FEE","25.00","debit","Late Fee","Visa","",""
"5/30/2019","State Farm","STATE FARM INSURANCE","425.54","debit","Auto Insurance","Visa","",""
"5/28/2019","CVS","CVS/PHARMACY #08 08110--1","4.02","debit","Pharmacy","Wells Fargo Everyday Checking","",""
"5/28/2019","RIVERFRONT PARKING PURCHASE 05/26 DETROIT MI CARD 8206","RIVERFRONT PARKING","4.00","debit","Parking","Wells Fargo Everyday Checking","",""
"5/28/2019","CVS","CVS/PHARMACY #08 08110--1","10.79","debit","Pharmacy","Wells Fargo Everyday Checking","",""
"5/28/2019","Wendy's","WENDY'S #8583","6.43","debit","Fast Food","Wells Fargo Everyday Checking","",""
"5/28/2019","Qdoba Mexican Grill","QDOBA 2768","8.43","debit","Fast Food","Wells Fargo Everyday Checking","",""
"5/22/2019","Neste","BEST NEST HOUSING 208-3564361 ID","80.00","debit","Mortgage & Rent","Visa","",""
"5/21/2019","DEPOSIT MADE IN A BRANCH/STORE 107357115","DEPOSIT MADE IN A BRANCH/STORE","82.00","credit","Income","Wells Fargo Everyday Checking","",""
"5/20/2019","Shell","SHELL SERVICE STATION","54.34","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"5/20/2019","LDS DIST ONLINE ST PURCHASE 05/13 800-537-5971 UT CARD 8206","LDS DIST ONLINE ST","24.17","debit","Utilities","Wells Fargo Everyday Checking","",""
"5/16/2019","Disney","WDW DISNEY TICKETS","197.03","debit","Travel","Wells Fargo Everyday Checking","",""
"5/14/2019","Great Clips","9786 GREAT CLIPS A","17.00","debit","Hair","Wells Fargo Everyday Checking","",""
"5/13/2019","Venmo","VENMO","40.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"5/10/2019","CVS","CVS/PHARMACY #01 01150--3","15.24","debit","Pharmacy","Wells Fargo Everyday Checking","",""
"5/10/2019","Wal-Mart","Wal-Mart Super Center","12.80","debit","Shopping","Wells Fargo Everyday Checking","",""
"5/06/2019","Wal-Mart","WM SUPERC Wal-Mart Sup","13.30","debit","Shopping","Wells Fargo Everyday Checking","",""
"5/06/2019","Ta Rawlins Fa","TA #234 RAWLINS FA","8.39","debit","Fast Food","Wells Fargo Everyday Checking","",""
"5/03/2019","Pilot Travel Center","PILOT #913","4.24","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"5/02/2019","Online Transfer Goodsell","ONLINE TRANSFER FROM GOODSELL M","150.00","credit","Transfer","Wells Fargo Way2Save® Savings","",""
"5/02/2019","Wal-Mart","WM SUPERC Wal-Mart Sup","10.89","debit","Shopping","Wells Fargo Everyday Checking","",""
"5/02/2019","Online Transfer Goodsell","ONLINE TRANSFER TO GOODSELL M","150.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"5/01/2019","LDS Church","LDS CHURCH DONATION","100.00","debit","Charity","Wells Fargo Everyday Checking","",""
"5/01/2019","Online Transfer Ref","ONLINE TRANSFER REF #IB0668D7TT","305.99","debit","Transfer","Wells Fargo Everyday Checking","",""
"5/01/2019","Original Thai","ORIGINAL THAI","18.40","debit","Restaurants","Wells Fargo Everyday Checking","",""
"5/01/2019","Online","ONLINE PAYMENT","305.99","credit","Credit Card Payment","Visa","",""
"4/30/2019","Interest","INTEREST PAYMENT","0.01","credit","Interest Income","Wells Fargo Way2Save® Savings","",""
"4/30/2019","Maverik Thayne Wy","MAVERIK #599","56.16","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"4/29/2019","Red Baron Driv","SQ *RED BARON DRIV","29.66","debit","Fast Food","Wells Fargo Everyday Checking","",""
"4/29/2019","Mobile Deposit Ref","MOBILE DEPOSIT : REF NUMBER","1000.00","credit","Income","Wells Fargo Everyday Checking","",""
"4/26/2019","Kjs Alpine Alpine","KJS ALPINE","11.72","debit","Restaurants","Wells Fargo Everyday Checking","",""
"4/26/2019","Venmo Cashout Matthew","VENMO CASHOUT","16.00","credit","Income","Wells Fargo Everyday Checking","",""
"4/25/2019","Valley Market","VALLEY MARKET","8.39","debit","Groceries","Wells Fargo Everyday Checking","",""
"4/24/2019","Valley Market","VALLEY MARKET","25.63","debit","Groceries","Wells Fargo Everyday Checking","",""
"4/23/2019","Quick Stop","CHEVRON/SV QUICK STOP","10.49","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"4/23/2019","Valley Market","VALLEY MARKET","7.98","debit","Groceries","Wells Fargo Everyday Checking","",""
"4/23/2019","LDS Church","LDS CHURCH DONATION","81.20","debit","Charity","Wells Fargo Everyday Checking","",""
"4/19/2019","Maverik Thayne Wy","MAVERIK #599","54.60","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"4/19/2019","Mobile Deposit Ref","MOBILE DEPOSIT : REF NUMBER","512.00","credit","Income","Wells Fargo Everyday Checking","",""
"4/19/2019","ATM Cash Deposit","ATM CASH DEPOSIT","20.00","credit","Income","Wells Fargo Everyday Checking","",""
"4/16/2019","USPS","USPS.COM MOVER'S G","1.05","debit","Shipping","Wells Fargo Everyday Checking","",""
"4/15/2019","Idaho Gov","IDAHO.GOV BOISE ID","56.19","debit","Auto & Transport","Visa","",""
"4/15/2019","Chevron","CHEVRON/RAY'S CHEVRON","43.03","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"4/15/2019","Venmo","VENMO","7.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"4/15/2019","ATM Cash Deposit","ATM CASH DEPOSIT","60.00","credit","Income","Wells Fargo Everyday Checking","",""
"4/12/2019","Venmo","VENMO","7.60","debit","Transfer","Wells Fargo Everyday Checking","",""
"4/12/2019","Venmo Cashout Matthew","VENMO CASHOUT","5.00","credit","Income","Wells Fargo Everyday Checking","",""
"4/09/2019","Venmo Cashout Matthew","VENMO CASHOUT","5.00","credit","Income","Wells Fargo Everyday Checking","",""
"4/08/2019","Wal-Mart","WAL-MART #1878","46.09","debit","Shopping","Wells Fargo Everyday Checking","",""
"4/01/2019","In-N-Out Burger","IN N OUT BURGER 26","4.76","debit","Fast Food","Wells Fargo Everyday Checking","",""
"3/29/2019","Neste","BEST NEST HOUSING 208-3564361 ID","246.25","debit","Gas & Fuel","Visa","",""
"3/28/2019","Transfer to COLLEGE CARD","ONLINE TRANSFER REF #IB05ZDW4QL","210.85","debit","Credit Card Payment","Wells Fargo Everyday Checking","",""
"3/28/2019","Venmo","VENMO","5.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"3/28/2019","Transfer from EVERYDAY CHECKING","ONLINE PAYMENT","210.85","credit","Credit Card Payment","Visa","",""
"3/25/2019","Wal-Mart","Wal-Mart Super Center","101.83","debit","Shopping","Wells Fargo Everyday Checking","",""
"3/21/2019","Venmo Cashout Matthew","VENMO CASHOUT1870469029 MATTHEW GOODSELL","350.00","credit","Income","Wells Fargo Everyday Checking","",""
"3/20/2019","Broulim","BROULIM'S #6PURCHASE 03/20 REXBURG ID CARD 8206","16.02","debit","Groceries","Wells Fargo Everyday Checking","",""
"3/16/2019","Conoco","CONOCO - GREAT SCOTT 1 REXBURGID","46.49","debit","Gas & Fuel","Visa","",""
"3/15/2019","Edge Climbing Gym","THE EDGE CLIMBING GYM IDAHOFALLS ID","13.25","debit","Gym","Visa","",""
"3/11/2019","Wal-Mart","WAL-MART Wal-Mart SupPURCHASE 03/09 REXBURG ID CARD 8206","22.98","debit","Shopping","Wells Fargo Everyday Checking","",""
"3/11/2019","Venmo Cashout Matthew","VENMO CASHOUT1838762473 MATTHEW GOODSELL","4.68","credit","Alcohol & Bars","Wells Fargo Everyday Checking","",""
"3/07/2019","D L Cleaners","D AND L CLEANERS AND LAUNREXBURGID","44.00","debit","Laundry","Visa","",""
"3/04/2019","Venmo Cashout Matthew","VENMO CASHOUT1811648621 MATTHEW GOODSELL","3.17","credit","Alcohol & Bars","Wells Fargo Everyday Checking","",""
"3/04/2019","Venmo","VENMOPURCHASE 03/01 855-812-4430 NY CARD 8206","4.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"3/04/2019","Wal-Mart","WAL-MART Wal-Mart SupPURCHASE 03/02 REXBURG ID CARD 8206","90.37","debit","Shopping","Wells Fargo Everyday Checking","",""
"3/01/2019","Wal-Mart","WAL-MART Wal-Mart SupPURCHASE 02/28 REXBURG ID CARD 8206","8.84","debit","Groceries","Wells Fargo Everyday Checking","",""
"2/26/2019","Transfer to COLLEGE CARD","ONLINE TRANSFER REF #IB05V53SWXTO COLLEGE CARD XXXXXXXXXXXX9196 ON 02/25/19","444.25","debit","Credit Card Payment","Wells Fargo Everyday Checking","",""
"2/25/2019","Transfer from EVERYDAY CHECKING","ONLINE PAYMENT","444.25","credit","Credit Card Payment","Visa","",""
"2/25/2019","Wal-Mart","WAL-MART Wal-Mart SupPURCHASE 02/23 REXBURG ID CARD 8206","98.39","debit","Shopping","Wells Fargo Everyday Checking","",""
"2/25/2019","Venmo Cashout Matthew","VENMO CASHOUT1790313477 MATTHEW GOODSELL","20.00","credit","Income","Wells Fargo Everyday Checking","",""
"2/25/2019","Byu I Fd","BYU I FD SRVCSPURCHASE 02/22 REXBURG ID CARD 8206","5.30","debit","Fast Food","Wells Fargo Everyday Checking","",""
"2/22/2019","Venmo","VENMOPURCHASE 02/20 855-812-4430 NY CARD 8206","5.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"2/21/2019","Amazon","AMZN Mktp US Amzn.com/billWA","90.00","credit","Shopping","Visa","",""
"2/21/2019","Neste","BEST NEST HOUSING 208-3564361 ID","246.25","debit","Gas & Fuel","Visa","",""
"2/19/2019","Wal-Mart","WAL-MART #1878PURCHASE 02/15 REXBURG ID CARD 8206","30.94","debit","Shopping","Wells Fargo Everyday Checking","",""
"2/15/2019","Broulim","BROULIM'S #6PURCHASE 02/14 REXBURG ID CARD 8206","2.75","debit","Groceries","Wells Fargo Everyday Checking","",""
"2/14/2019","Byu-Idaho","BYU-IDAHO MOBILE REXBURG ID","5.30","debit","Education","Visa","",""
"2/12/2019","Byu I Fd","BYU I FD SRVCS REXBURG ID","5.30","debit","Fast Food","Visa","",""
"2/08/2019","Maverik Country","MAVERIK COUNTRYPURCHASE 02/07 REXBURG ID CARD 8206","51.90","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"2/07/2019","ATM Cash Deposit","ATM CASH DEPOSIT02/06 MANWARING CENTER REXBURG ID 1172B 8206","53.00","credit","Income","Wells Fargo Everyday Checking","",""
"2/07/2019","Byu I Fd","BYU I FD SRVCSPURCHASE 02/05 REXBURG ID CARD 8206","5.30","debit","Fast Food","Wells Fargo Everyday Checking","",""
"2/04/2019","Casa De Ochoa","SQ *CASA DE OCHOAPURCHASE 01/31 REXBURG ID CARD 8206","7.83","debit","Restaurants","Wells Fargo Everyday Checking","",""
"2/04/2019","Wal-Mart","Wal-Mart Super CenterPURCHASE 02/02 REXBURG ID CARD 8206","72.27","debit","Shopping","Wells Fargo Everyday Checking","",""
"2/04/2019","The Edge","THE EDGE CLIMBINGPURCHASE 02/02 IDAHO FALLS ID CARD 8206","13.25","debit","Food & Dining","Wells Fargo Everyday Checking","",""
"2/01/2019","Neste","BEST NEST HOUSING 208-3564361 ID","246.25","debit","Gas & Fuel","Visa","","Apartment payment"
"1/30/2019","Transfer to COLLEGE CARD","ONLINE TRANSFER REF #IB05QH988MTO COLLEGE CARD XXXXXXXXXXXX9196 ON 01/29/19","337.79","debit","Credit Card Payment","Wells Fargo Everyday Checking","",""
"1/29/2019","Transfer from EVERYDAY CHECKING","ONLINE PAYMENT","337.79","credit","Credit Card Payment","Visa","",""
"1/28/2019","Amzn Mktp Us","AMZN Mktp USPURCHASE RETURN 01/28 Amzn.com/bill WA CARD 8206","7.26","credit","Returned Purchase","Wells Fargo Everyday Checking","",""
